"Col001","Col002","Col003","Col004","Col005","Col006","Col007","Col008","Col009","Col010","Col011","Col012","Col013","Col014","Col015","Col016","Col017","Col018","Col019","Col020","Col021","Col022","Col023","Col024","Col025","Col026","Col027","Col028"
"329","IBN ALWALEED      VOY:21914","2021-08-19 00:00:00","ATLANTIC","JEDDAH","1063","2021-08-19 00:00:00","2021-08-19 00:00:00","2021-08-19 00:00:00","V/174/ATLANT/2021    RIG NO:546/2021","0","XXXX",,,,,,,,,,,,,,,,
"330","IBN ALWALEED   VOY:21915","2021-08-27 00:00:00","ATLANTIC","JEDDAH","1064","2021-08-27 00:00:00","2021-08-27 00:00:00","2021-08-27 00:00:00","V/181/ATLANT/2021   RIG NO:579/2021","0","XXXXXXXXXXXX",,,,,,,,,,,,,,,,
"331","MOZART            VOY: 2133","2021-08-28 00:00:00","ATLANTIC","JEDDAH","1065","2021-08-28 00:00:00","2021-08-28 00:00:00","2021-08-28 00:00:00","V/180/ATLANT/2021    RIG NO:578/2021","0","XXXXXXXXXXXXX",,,,,,,,,,,,,,,,
"332","SPIRIT OF CAPE TOWN   VOY:21035","2021-09-15 00:00:00","ATLANTIC","JEDDAH","1066","2021-09-15 00:00:00","2021-09-15 00:00:00","2021-09-15 00:00:00","V/192/ATLANT/2021    RIG NO:625/2021","0","XXXXXXXXX",,,,,,,,,,,,,,,,
"333","IBN ALWALEED     VOY:21916","2021-09-06 00:00:00","ATLANTIC","JEDDAH","1067","2021-09-06 00:00:00","2021-09-06 00:00:00","2021-09-06 00:00:00","V/186/ATLANT/2021   RIG NO: 598/2021","0","XXXXXXXXXXX",,,,,,,,,,,,,,,,
"334","KOTA NAZIM   VOY:0160","2021-09-08 00:00:00","ATLANTIC","JEDDAH","1068","2021-09-08 00:00:00","2021-09-08 00:00:00","2021-09-08 00:00:00","V/187/ATLANT/2021   RIG NO:602/2021","0","XXXXXXXXXXXXX",,,,,,,,,,,,,,,,
"335","IBN WALEED       VOY:21917","2021-09-15 00:00:00","ATLANTIC","JEDDAH","1069","2021-09-15 00:00:00","2021-09-15 00:00:00","2021-09-15 00:00:00","V/193/ATLANT/2021    RIG NO:630/2021","0","XXXXXX",,,,,,,,,,,,,,,,
"336","IBN AL WALEED   VOY:21919","2021-10-19 00:00:00","ATLANTIC","ATLANTCI","1070","2021-10-19 00:00:00","2021-10-19 00:00:00","2021-10-19 00:00:00","V/200/ATLANT/2021    RIG NO:640/2021","0","XXXXX",,,,,,,,,,,,,,,,
"337","IBN AL WALEED      VOY:21921","2021-11-02 00:00:00","ATLANTIC","JEDDAH","1071","2021-11-02 00:00:00","2021-11-02 00:00:00","2021-11-02 00:00:00","V/325/ATLANT/2021    RIG NO:329/2021","0","XXXX",,,,,,,,,,,,,,,,
"338","CATALONIA     V:21010","2021-11-20 00:00:00","ATLANTIC","","1072","2021-11-20 00:00:00","2021-11-20 00:00:00","2021-11-25 00:00:00","V/215/ATLANT/2021    RIG NO:676/2021","0","XXXXXXXXX",,,,,,,,,,,,,,,,
"339","JULIE           VOY: 21042","2021-11-28 00:00:00","ATLANTIC","JEDDAH","1073","2021-11-28 00:00:00","2021-11-28 00:00:00","2021-11-28 00:00:00","V/217/ATLANT/2021   RIG NO:687/2021","0","XXXXX",,,,,,,,,,,,,,,,
"340","CATALONIA       VOY:21011","2021-12-08 00:00:00","ATLANTIC","JEDDAH","1074","2021-12-08 00:00:00","2021-12-08 00:00:00","2021-12-08 00:00:00","V/230/ATLANT/2021   RIG NO:706/2021","0","XXXXXXXXXX",,,,,,,,,,,,,,,,
"341","ALAHMED   VOY:21715","2021-12-09 00:00:00","ATLANTIC","JEDDAH","1075","2021-12-09 00:00:00","2021-12-09 00:00:00","2021-12-09 00:00:00","V/231/ATLANT/2021  RIG NO:714 /2021","0","XXXXXXX",,,,,,,,,,,,,,,,
"342","JULIE    VOY:21043","2021-12-16 00:00:00","ATLANTIC","JEDDAH","1076","2021-12-16 00:00:00","2021-12-16 00:00:00","2021-12-20 00:00:00","V/234/ATLANT/2021  RIG NO: 726/2021","0","XXXXXXX",,,,,,,,,,,,,,,,
"343","ALAHMED     VOY:21716","2021-12-23 00:00:00","ATLANTIC","JEDDAH","1077","2021-12-23 00:00:00","2021-12-23 00:00:00","2021-12-23 00:00:00","V/238/ATLANT/2021  RIG NO: 747/2021","0","XXXXXX",,,,,,,,,,,,,,,,
"344","CATALONIA    VOY:21012","2021-12-29 00:00:00","ATLANTIC","","1078","2021-12-29 00:00:00","2021-12-29 00:00:00","2022-01-05 00:00:00","V/244/ATLANT/2021     RIG NO:12/2022","0","XXXXXXXX",,,,,,,,,,,,,,,,
"345","ALAHMED   VOY:21717","2022-01-05 00:00:00","ATLANTIC","JEDDAH","1079","2022-01-05 00:00:00","2022-01-05 00:00:00","2022-01-05 00:00:00","V/05/ATLAN/2022      RIG NO: 22/2022","0","XXXXXX",,,,,,,,,,,,,,,,
"346","IBN ALWALEED  VOY:22901","2022-01-10 00:00:00","ATLANTIC","JEDDAH","1080","2022-01-10 00:00:00","2022-01-10 00:00:00","2022-03-17 00:00:00","V/09/ATLANT/2022   RIG NO:35/2022","0","XXXX",,,,,,,,,,,,,,,,
"347","ALAHMED   VOY:22701","2022-01-15 00:00:00","ATLANTIC","JEDDAH","1081","2022-01-15 00:00:00","2022-01-15 00:00:00","2022-01-15 00:00:00","V/11/ATLANT/2022   RIG NO: 43/2022","0","XXX",,,,,,,,,,,,,,,,
"348","KOTA CEPAT","2022-01-11 00:00:00","ATLANTIC","ATLANTCI","1082","2022-01-11 00:00:00","2022-01-11 00:00:00","2022-01-11 00:00:00","V/32/ATLAN/2022      RIG NO: 50/2022","0","1975",,,,,,,,,,,,,,,,
"349","IBN ALAWLEED   VOY:22902","2022-01-22 00:00:00","ATLANTIC","ATLANTCI","1083","2022-01-22 00:00:00","2022-01-22 00:00:00","2022-01-22 00:00:00","V/15/ATLANT/2022     RIG NO. 51/2022","0","XX",,,,,,,,,,,,,,,,
"350","ALAHMED    VOY:22702","2022-01-24 00:00:00","ATLANTIC","JEDDAH","1084","2022-01-24 00:00:00","2022-01-24 00:00:00","2022-01-24 00:00:00","V/18/ATLANT/2022     RIG NO:62/2022","0","XXXXXXX",,,,,,,,,,,,,,,,
"351","ALAHMED  VOY: 22703","2022-02-03 00:00:00","ATLANTIC","JEDDAH","1085","2022-02-03 00:00:00","2022-02-03 00:00:00","2022-02-03 00:00:00","V/27/ATLANT/2022    RIG NO:84/2022","0","XXXXXXXXXX",,,,,,,,,,,,,,,,
"352","JOLLY PALLADIO","2021-12-15 00:00:00","ATLANTIC","","1086","2021-12-15 00:00:00","2021-12-15 00:00:00","2021-12-15 00:00:00","V/371/2021    RGNO:373/2021","0","XXXXXXX",,,,,,,,,,,,,,,,
"353","IBN ALWALEED   VOY:22904","2022-02-09 00:00:00","ATLANTIC","ATLANTCI","1087","2022-02-09 00:00:00","2022-02-09 00:00:00","2022-02-09 00:00:00"," V/44/ATLANT/2022 RIG NO:42/2022 NQ","0","XXXXXXXX",,,,,,,,,,,,,,,,
"354","IBN ALWALEED  VOY:22905","2022-02-20 00:00:00","ATLANTIC","JEDDAH","1088","2022-02-20 00:00:00","2022-02-20 00:00:00","2022-02-20 00:00:00","V/39/ATLANT/2022    RIG NO:116/2022","0","XXXXXX",,,,,,,,,,,,,,,,
"355","ALAHMED   VOY:22705","2022-03-03 00:00:00","ATLANTIC","JEDDAH","1089","2022-03-03 00:00:00","2022-03-03 00:00:00","2022-03-03 00:00:00","V/46/ATLANT/2022     RIG NO:128/2022","0","XXXXXX",,,,,,,,,,,,,,,,
"356","IBN ALWALEED   VOY: 22906","2022-03-06 00:00:00","ATLANTIC","JEDDAH","1090","2022-03-06 00:00:00","2022-03-06 00:00:00","2022-03-06 00:00:00","V/74/ATLANT/2022 RIG NO:73/2022 NQ","0","XXXXXXXXX",,,,,,,,,,,,,,,,
"357","ALAHMED    VOY: 22706","2022-03-10 00:00:00","ATLANTIC","JEDDAH","1091","2022-03-10 00:00:00","2022-03-10 00:00:00","2022-03-10 00:00:00","V/53/ATLANT/2022   RIG NO:141/2022","0","XXXXXXXX",,,,,,,,,,,,,,,,
"358","IBN AL WALEED  V- 22907","2022-03-14 00:00:00","ATLANTIC","JEDDAH","1092","2022-03-14 00:00:00","2022-03-14 00:00:00","2022-03-14 00:00:00","V/83/ATLANT/2022 RIG NO:87/2022 NQ","0","XXXXXXXXX",,,,,,,,,,,,,,,,
"359","ALAHAMED  V- 22707","2022-03-23 00:00:00","ATLANTIC","JEDDAH","1093","2022-03-23 00:00:00","2022-03-23 00:00:00","2022-03-23 00:00:00","V/61/ATLANT/2022   RIG NO:154/2022","0","xxxxxxxxx",,,,,,,,,,,,,,,,
"360","IBN AL WALEED    V- 22908","2022-03-30 00:00:00","ATLANTIC","JEDDAH","1094","2022-03-30 00:00:00","2022-03-30 00:00:00","2022-03-31 00:00:00","V/109/ATLANT/2022 RIG NO:100/2022 NQ","0","XXXXXXXXX",,,,,,,,,,,,,,,,
"361","JOLLY QUARZO","2022-03-22 00:00:00","ATLANTIC","JEDDAH","1095","2022-03-22 00:00:00","2022-03-22 00:00:00","2022-03-22 00:00:00","V.499 ","0","1975",,,,,,,,,,,,,,,,
"362","ALAHMED   VOY:22708","2022-04-05 00:00:00","ATLANTIC","JEDDAH","1096","2022-04-05 00:00:00","2022-04-05 00:00:00","2022-04-05 00:00:00","V/68/ATLANT/2022    RIG NO :176/2022","0","XXXXXXXXXXXXXX",,,,,,,,,,,,,,,,
"363","IBN AL WALEED    V- 22909","2022-04-10 00:00:00","ATLANTIC","JEDDAH","1097","2022-04-10 00:00:00","2022-04-10 00:00:00","2022-04-11 00:00:00","V/120/ATLANT/2022 RIG NO: 117/2022 NQ","0","XXXXXXXXX",,,,,,,,,,,,,,,,
"364","AL AHMED    V- 22709","2022-04-16 00:00:00","ATLANTIC","JEDDAH","1098","2022-04-16 00:00:00","2022-04-16 00:00:00","2022-04-16 00:00:00","V/79/ATLANT/2022   RIG NO:190/2022","0","xxxxxxxxx",,,,,,,,,,,,,,,,
"365","IBN AL WALEED V- 22910","2022-04-21 00:00:00","ATLANTIC","JEDDAH","1099","2022-04-21 00:00:00","2022-04-21 00:00:00","2022-04-23 00:00:00","V/134/ATLANT/2022 RIG NO:127/2022 NQ","0","XXXXXXXXXXX",,,,,,,,,,,,,,,,
"366","NAMMA EXPRESS    VOY: J26-2022","2022-05-04 00:00:00","ATLANTIC","JEDDAH","1100","2022-05-04 00:00:00","2022-05-04 00:00:00","2022-05-04 00:00:00","V/146/2022 RIG NO:143/2022","0","XXXXXXXXXX",,,,,,,,,,,,,,,,
"367","ALAHMED     VOY:22710","2022-04-29 00:00:00","ATLANTIC","ADBIYA","1101","2022-04-29 00:00:00","2022-04-29 00:00:00","2022-05-01 00:00:00","V/88/ATLANT/2022    RIG NO:227/2022","0","XXXXXXXXXXXX",,,,,,,,,,,,,,,,
"368","IBN AL WALEED   VOYAGE: 22911","2022-05-03 00:00:00","ATLANTIC","ATLANTCI","1102","2022-05-03 00:00:00","2022-05-03 00:00:00","2022-05-03 00:00:00","V/91/ATLANT/2022   RIG NO:231/2022","0","XXXXXXX",,,,,,,,,,,,,,,,
"369","AL AHMED    V- 2271","2022-05-10 00:00:00","ATLANTIC","JEDDAH","1103","2022-05-10 00:00:00","2022-05-10 00:00:00","2022-05-10 00:00:00","V/99/ATLAN/2022   RIG NO: 256/2022","0","XXXXXXXXXX",,,,,,,,,,,,,,,,
"370","IBN AL WALEED V-  22912","2022-05-15 00:00:00","ATLANTIC","JEDDAH","1104","2022-05-15 00:00:00","2022-05-15 00:00:00","2022-05-16 00:00:00","V/04/ATLANT/2022  RIG NO: 274/2022","0","XXXXXXXXXXX",,,,,,,,,,,,,,,,
"371","AL AHMED    V- 22712","2022-05-21 00:00:00","ATLANTIC","JEDDAH","1105","2022-05-21 00:00:00","2022-05-21 00:00:00","2022-05-21 00:00:00","V/110/ATLANT/2022   RIG NO:280/2022","0","XXXXXXX",,,,,,,,,,,,,,,,
"372","EA BLUE NILE        VOY-22018","2022-06-07 00:00:00","ATLANTIC","ATLANTCI","1106","2022-06-07 00:00:00","2022-06-07 00:00:00","2022-06-10 00:00:00","V/125/ATLANT/2022  RIG NO:336/2022","0","XXXXXXXXXXXXXX",,,,,,,,,,,,,,,,
"373","IBN AL WALEED      VOY- 22914","2022-06-04 00:00:00","ATLANTIC","JEDDAH","1107","2022-06-04 00:00:00","2022-06-04 00:00:00","2022-06-04 00:00:00","V/121/ATLANT/2022   RIG NO:320/2022","0","XXXXXXXXXXXX",,,,,,,,,,,,,,,,
"374","AL AHMED    VOY- 22713","2022-06-07 00:00:00","ATLANTIC","JEDDAH","1108","2022-06-07 00:00:00","2022-06-07 00:00:00","2022-06-07 00:00:00","V/123/ATLANT/2022  RIG NO:330/2022","0","XXXXXXXXXXX",,,,,,,,,,,,,,,,
"375","CATALONIA    VOY-22010","2022-06-13 00:00:00","ATLANTIC","JEDDAH","1109","2022-06-13 00:00:00","2022-06-13 00:00:00","2022-06-15 00:00:00","V/133/ATLANT/2022   RIG NO:364/2022","0","XXXXXXXXX",,,,,,,,,,,,,,,,
"376","AL AHMED VOY- 22714","2022-06-16 00:00:00","ATLANTIC","JEDDAH","1110","2022-06-16 00:00:00","2022-06-16 00:00:00","2022-06-16 00:00:00","V/135/ATLANT/2022  RIG NO: 365/2022","0","XXXXXXXXXXXX",,,,,,,,,,,,,,,,
"377","MAERSK PATRAS","2022-06-16 00:00:00","ATLANTIC","JEDDAH","1111","2022-06-16 00:00:00","2022-06-16 00:00:00","2022-06-24 00:00:00","V/136/ATLAN/2022  RIG NO:         /2022","0","XXXXXXXXXXXXXX",,,,,,,,,,,,,,,,
"378","IBN ALWALEED   VOY:22916","2022-06-25 00:00:00","ATLANTIC","JEDDAH","1112","2022-06-25 00:00:00","2022-06-25 00:00:00","2022-06-26 00:00:00","V/142/ATLANT/2022  RIG NO: 394/2022","0","XXXXXXXXXXXXXXXX",,,,,,,,,,,,,,,,
"379","EA BLUE NILE V- 22019","2022-06-27 00:00:00","ATLANTIC","JEDDAH","1113","2022-06-27 00:00:00","2022-06-27 00:00:00","2022-06-30 00:00:00","V/146/ATLANT/2022   RIG NO:405/2022","0","XXXXXXXXXX",,,,,,,,,,,,,,,,
"380","AL NAWA EXPRESS    VOY: J30","2022-06-30 00:00:00","ATLANTIC","JEDDAH","1114","2022-06-30 00:00:00","2022-06-30 00:00:00","2022-06-30 00:00:00","V/216/2022   RIG NO:204/2022 NQ","0","XXXXXXXXXXXXXXXX",,,,,,,,,,,,,,,,
"381","CATALONIA   VOY: 22011","2022-06-29 00:00:00","ATLANTIC","JEDDAH","1115","2022-06-29 00:00:00","2022-06-29 00:00:00","2022-07-01 00:00:00","V/148/ATLANT/2022   RIG NO:415/2022","0","XXXXXXXXXXX",,,,,,,,,,,,,,,,
"382","ALAHMED    VOY:22715","2022-07-01 00:00:00","ATLANTIC","JEDDAH","1116","2022-07-01 00:00:00","2022-07-01 00:00:00","2022-07-01 00:00:00","V/152/ATLANT/2022   RIG NO:416/2022","0","XXXXXXXXXX",,,,,,,,,,,,,,,,
"383","IBN AL WALEED VOY- 22917","2022-07-06 00:00:00","ATLANTIC","JEDDAH","1117","2022-07-06 00:00:00","2022-07-06 00:00:00","2022-07-06 00:00:00","V/220 /ATLAN/2022  RIG NO:213/2022N","0","XXXXXXXXXXXXX",,,,,,,,,,,,,,,,
"384","AL AHMED VOY- 22716","2022-07-08 00:00:00","ATLANTIC","JEDDAH","1118","2022-07-08 00:00:00","2022-07-08 00:00:00","2022-07-12 00:00:00","V/158/ATLANT/2022  RIG NO: 445/2022","0","XXXXXXXXXX",,,,,,,,,,,,,,,,
"385","IBN ALWALEED     VOY / 22918","2022-07-19 00:00:00","ATLANTIC","JEDDAH","1119","2022-07-19 00:00:00","2022-07-19 00:00:00","2022-07-20 00:00:00","V/169/ATLANT/2022   RIG NO:465/2022","0","XXXXXXXXXXXX",,,,,,,,,,,,,,,,
"386","MV/ JOLLY TITANIO RIG:187/2022","2022-06-20 00:00:00","ATLANTIC","ATLANTCI","1120","2022-06-20 00:00:00","2022-06-20 00:00:00","2022-06-21 00:00:00","VOY/156","0","XXXXX",,,,,,,,,,,,,,,,
"387","AL AHMED     VOY-22717","2022-07-27 00:00:00","ATLANTIC","JEDDAH","1121","2022-07-27 00:00:00","2022-07-27 00:00:00","2022-07-27 00:00:00","V/176/ATLANT/2022   RIG NO:484/2022","0","XXXXXXXXX",,,,,,,,,,,,,,,,
"388","EA BLUE NILE    VOY:22021","2022-08-01 00:00:00","ATLANTIC","JEBEL ALI","1122","2022-08-01 00:00:00","2022-08-01 00:00:00","2022-08-02 00:00:00","V/183/ATLANT/2022 RIG  NO: 503/2022","0","XXXXXXXXXXXXX",,,,,,,,,,,,,,,,
"389","IBN AL WALEED     VOY- 22919","2022-08-03 00:00:00","ATLANTIC","JEDDAH","1123","2022-08-03 00:00:00","2022-08-03 00:00:00","2022-08-04 00:00:00","V/184/ATLANT/2022  RIG NO: 515/2022","0","XXXXXXXXXX",,,,,,,,,,,,,,,,
"390","TOPAZ VOLGA  VOY :002","2022-08-06 00:00:00","ATLANTIC","JEDDAH","1124","2022-08-06 00:00:00","2022-08-06 00:00:00","2022-08-06 00:00:00","V/187/ATLANT/2022   RIG NO:517/2022 ","0","XXXXXXXXXXXXX",,,,,,,,,,,,,,,,
"391","KOTA BAHAGIA     VOY/ KBGI0082S","2022-08-08 00:00:00","ATLANTIC","JEDDAH","1125","2022-08-08 00:00:00","2022-08-08 00:00:00","2022-08-09 00:00:00","V/189/ATLANT/2022   RIG NO: 529/2022","0","XXXXXXXXXXXXXXXX",,,,,,,,,,,,,,,,
"392","IBN ALWALEED   VOY:22920","2022-08-16 00:00:00","ATLANTIC","JEDDAH","1126","2022-08-16 00:00:00","2022-08-16 00:00:00","2022-08-17 00:00:00","V/195/ATLANT/2022  RIG NO: 543/2022","0","XXXXXXXXXXXXXXXX",,,,,,,,,,,,,,,,
"393","ALAHMED     VOY:22719","2022-08-23 00:00:00","ATLANTIC","JEDDAH","1127","2022-08-23 00:00:00","2022-08-23 00:00:00","2022-08-23 00:00:00","V/202/ATLANT/2022   RIG NO:562/2022","0","XXXXXXXXXXX",,,,,,,,,,,,,,,,
"394","OCEAN 5   VOY/09ISK","2022-07-11 00:00:00","ATLANTIC","JEDDAH","1128","2022-07-11 00:00:00","2022-07-11 00:00:00","2022-07-11 00:00:00","V/160/ATLANT/2022   RIG NO:578/2022","0","XXXXXXXXXXXXX",,,,,,,,,,,,,,,,
"395","AL AHMED  VOY- 22720","2022-08-31 00:00:00","ATLANTIC","JEDDAH","1129","2022-08-31 00:00:00","2022-08-31 00:00:00","2022-08-31 00:00:00","V/209/ATLANT/2022  RIG NO:594/2022","0","XXXXXXXX",,,,,,,,,,,,,,,,
"396","EA BLUE NILE    VOY: 22024","2022-09-12 00:00:00","ATLANTIC","JEDDAH","1130","2022-09-12 00:00:00","2022-09-12 00:00:00","2022-09-12 00:00:00","V/   /ATLANT/2022   RIG NO:      /2022","0","XXXXXXXXXXXXXXXXXXXX",,,,,,,,,,,,,,,,
"397","SAFEEN PRIDE     VOY:039E","2022-09-19 00:00:00","ATLANTIC","JEDDAH","1131","2022-09-19 00:00:00","2022-09-19 00:00:00","2022-09-19 00:00:00","V/223/ATLAN/2022   RIG NO:645/2022","0","XXXXXXXXXXX",,,,,,,,,,,,,,,,
"398","ALAHMED","2022-09-20 00:00:00","ATLANTIC","JEDDAH","1132","2022-09-20 00:00:00","2022-09-20 00:00:00","2022-09-20 00:00:00","22721 RIG:654","0","1970",,,,,,,,,,,,,,,,
"399","TOPAZ VOLGA       VOY:007","2022-09-23 00:00:00","ATLANTIC","JEDDAH","1133","2022-09-23 00:00:00","2022-09-23 00:00:00","2022-09-23 00:00:00","V/229/ ATLAN/2022  RIG NO:662 /2022","0","XXXXXXX",,,,,,,,,,,,,,,,
"400","KOTA BAHAGIA    VOY: KBGI0086S","2022-09-29 00:00:00","ATLANTIC","JEDDAH","1134","2022-09-29 00:00:00","2022-09-29 00:00:00","2022-10-02 00:00:00","V/237/ATLANT/2022  RIG NO:682/2022","0","XXXXXXXXXXXXXX",,,,,,,,,,,,,,,,
"401","TOPAZ VOLGA VOY- 009","2022-10-04 00:00:00","ATLANTIC","JEDDAH","1135","2022-10-04 00:00:00","2022-10-04 00:00:00","2022-10-04 00:00:00","V/241/ATLANT/2022  RIG NO: 696/2022","0","XXXXXXXXX",,,,,,,,,,,,,,,,
"402","EA BLUE NILE       VOY: 22026","2022-10-04 00:00:00","ATLANTIC","JEDDAH","1136","2022-10-04 00:00:00","2022-10-04 00:00:00","2022-10-04 00:00:00","V/242/ATLANT/2022  RIG NO:698/2022","0","XXXXXXXXXX",,,,,,,,,,,,,,,,
"403","MV/IBN ALWALEED RIG:288/2022","2022-09-18 00:00:00","ATLANTIC","JEDDAH","1137","2022-09-18 00:00:00","2022-09-18 00:00:00","2022-09-18 00:00:00","22922","0","111",,,,,,,,,,,,,,,,
"404","KOTA BAHAGIA    VOY:KBGI0087S","2022-10-14 00:00:00","ATLANTIC","JEDDAH","1138","2022-10-14 00:00:00","2022-10-14 00:00:00","2022-10-16 00:00:00","V/253/ATLANT/2022   RIG NO:729/2022","0","XXXXXXXXXXX",,,,,,,,,,,,,,,,
"405","X-PRESS DHAULAGIRI      VOY: 22040","2022-10-20 00:00:00","ATLANTIC","JEDDAH","1139","2022-10-20 00:00:00","2022-10-20 00:00:00","2022-10-20 00:00:00","V/261/ATLANT/2022   RIG NO:763/2022","0","XXXXXXXXXXXXXXXXXX",,,,,,,,,,,,,,,,
"406","TOPAZ VOLGA      VOY:012","2022-10-24 00:00:00","ATLANTIC","JEDDAH","1140","2022-10-24 00:00:00","2022-10-24 00:00:00","2022-10-24 00:00:00","V/265/ ATLAN/2022    RIG NO:772/2022","0","XXXXXXXXX",,,,,,,,,,,,,,,,
"407","IBN ALWALEED   VOY: 22925","2022-10-27 00:00:00","ATLANTIC","JEDDAH","1141","2022-10-27 00:00:00","2022-10-27 00:00:00","2022-10-27 00:00:00","V/270/ATLANT/2022   RIG NO:787/2022","0","XXXXXXXXX",,,,,,,,,,,,,,,,
"408","KOTA BAHAGIA       VOY: KBGI0088S","2022-10-26 00:00:00","ATLANTIC","JEDDAH","1142","2022-10-26 00:00:00","2022-10-26 00:00:00","2022-10-28 00:00:00","V/269/ATLANT/2022   RIG NO:782/2022","0","XXXXXXXXXXX",,,,,,,,,,,,,,,,
"409","ALAHMED     VOY:22725","2022-11-01 00:00:00","ATLANTIC","JEDDAH","1143","2022-11-01 00:00:00","2022-11-01 00:00:00","2022-11-01 00:00:00","V/278/ATLANT/2022   RIG NO:811/2022","0","XXXXXXXXXXXXXXXX",,,,,,,,,,,,,,,,
"410","TOPAZ VOLGA      VOY:014","2022-10-31 00:00:00","ATLANTIC","JEDDAH","1144","2022-10-31 00:00:00","2022-10-31 00:00:00","2022-11-01 00:00:00","V/277   ATLAN/2022    RIG NO.805/2022","0","XXXXXXXX",,,,,,,,,,,,,,,,
"411","IBN AL WALEED      VOY:22926","2022-11-07 00:00:00","ATLANTIC","JEDDAH","1145","2022-11-07 00:00:00","2022-11-07 00:00:00","2022-11-07 00:00:00","V/284/ATLANT/2022  RIG NO: 837/2022","0","XXXXXXXXXXXXX",,,,,,,,,,,,,,,,
"412","TOPAZ VOLGA       VOYAGE: 015","2022-11-03 00:00:00","ATLANTIC","JEDDAH","1146","2022-11-03 00:00:00","2022-11-03 00:00:00","2022-11-03 00:00:00","V/281/ATLANT/2022   RIG NO:818/2022 ","0","XXXXXXXXXXX",,,,,,,,,,,,,,,,
"413","SAFEEN PRESTIGE  VOY: 041W","2022-11-06 00:00:00","ATLANTIC","JEDDAH","1147","2022-11-06 00:00:00","2022-11-06 00:00:00","2022-11-06 00:00:00","V/283/ATLANT/2022  RIG NO:824/2022","0","XXXXXXX",,,,,,,,,,,,,,,,
"414","TOPAZ LENA  V/822/ATLANT/2022","2022-11-03 00:00:00","ATLANTIC","JEDDAH","1148","2022-11-03 00:00:00","2022-11-03 00:00:00","2022-11-03 00:00:00","F4SDER","0","1970",,,,,,,,,,,,,,,,
"415","KOTA RAHMAT     VOY: KRHM0102S","2022-11-09 00:00:00","ATLANTIC","JEDDAH","1149","2022-11-09 00:00:00","2022-11-09 00:00:00","2022-11-11 00:00:00","V/288/ATLANT/2022  RIG NO: 851/2022","0","XXXXXXXXXXXX",,,,,,,,,,,,,,,,
"416","TOPAZ VOLGA       V:016","2022-11-12 00:00:00","ATLANTIC","JEDDAH","1150","2022-11-12 00:00:00","2022-11-12 00:00:00","2022-11-13 00:00:00","V/292/ATLANT/2022   RIG NO:858/2022","0","XXXXXXXXXXXXXXX",,,,,,,,,,,,,,,,
"417","TOPAZ VOLGA         VOY:017","2022-11-18 00:00:00","ATLANTIC","JEDDAH","1151","2022-11-18 00:00:00","2022-11-18 00:00:00","2022-11-18 00:00:00","V/298/ATLANT/2022  RIG NO: 878/2022","0","XXX",,,,,,,,,,,,,,,,
"418","SAFEEN PRESTIGE   VOY:042","2022-11-30 00:00:00","ATLANTIC","JEDDAH","1152","2022-11-30 00:00:00","2022-11-30 00:00:00","2022-11-30 00:00:00","V/310/ATLANT/2022  RIG NO:925/2022","0","XXX",,,,,,,,,,,,,,,,
"419","KOTA NASRAT       VOY - KNRT0169S","2022-12-01 00:00:00","ATLANTIC","JEDDAH","1153","2022-12-01 00:00:00","2022-12-01 00:00:00","2022-12-04 00:00:00","V/311/ATLANT/2022  RIG NO:928/2022","0","XXXXXXXXXXXXXX",,,,,,,,,,,,,,,,
"420","XPRESS DHAULAGIRI  VOY:22044","2022-12-16 00:00:00","ATLANTIC","JEDDAH","1154","2022-12-16 00:00:00","2022-12-16 00:00:00","2022-12-17 00:00:00","V/321/ATLAN/2022     RIG NO:956/2022","0","XXXXXXX",,,,,,,,,,,,,,,,
"421","ALAHMED    VOY:22727","2022-12-06 00:00:00","ATLANTIC","JEDDAH","1155","2022-12-06 00:00:00","2022-12-06 00:00:00","2022-12-11 00:00:00","V/314/ATLANT/2022   RIG NO:939/2022","0","XXXXXXXXXXXXX",,,,,,,,,,,,,,,,
"422","KOTA NASRAT     VOY: KNRT0170S","2022-12-20 00:00:00","ATLANTIC","JEDDAH","1156","2022-12-20 00:00:00","2022-12-20 00:00:00","2022-12-24 00:00:00","V/325/ATLANT/2022  RIG NO: 977/2022","0","XXXXXXXXXXXX",,,,,,,,,,,,,,,,
"423","AL AHMED       VOY: 22728","2022-12-24 00:00:00","ATLANTIC","JEDDAH","1157","2022-12-24 00:00:00","2022-12-24 00:00:00","2022-12-24 00:00:00","V/331/ATLAT/2022   RIG NO:996 /2022","0","XXXXXXXXXXX",,,,,,,,,,,,,,,,
"424","TOPAZ VOLGA         VOY:021","2022-12-24 00:00:00","ATLANTIC","JEDDAH","1158","2022-12-24 00:00:00","2022-12-24 00:00:00","2022-12-24 00:00:00","V/330/ATLANT/2022   RIG NO: 995/2022","0","XXXXXXXXXX",,,,,,,,,,,,,,,,
"425","SC PARMA    VOY:22001","2022-12-31 00:00:00","ATLANTIC","JEDDAH","1159","2022-12-31 00:00:00","2022-12-31 00:00:00","2023-01-01 00:00:00","V342/ATLANT/2022   RIG NO:13/2023","0","XXXXXXXXXX",,,,,,,,,,,,,,,,
"426","IBN ALWALEED   VOY:22928","2022-12-28 00:00:00","ATLANTIC","JEDDAH","1160","2022-12-28 00:00:00","2022-12-28 00:00:00","2022-12-28 00:00:00","V/337/ATLANT/2022    RIG NO:1004  /2022","0","XXXXXXXXXX",,,,,,,,,,,,,,,,
